word,score
word,similarity
fairness,0.9999999999999999
Fairness,0.9314521537520368
 Fairness,0.8546116580557157
farness,0.8212256248595271
justness,0.798540659394222
Farness,0.7852038039068857
Justness,0.7529769636856659
 fairness,0.736755149923694
 equitableness,0.7114008203161535
fair-minded,0.7100729342093677
equitableness,0.7019884975971568
 justness,0.6962979867222542
 Justness,0.6857022041617473
fair-world,0.6830800877155775
Equitableness,0.6786120947514487
 Equitableness,0.6738619674096407
Fair-minded,0.6736041496617712
fair,0.6510070845260182
fairish,0.6494544928097209
 impartialness,0.6481745256469578
 fair-minded,0.6455391456929392
Fairish,0.6400537729242609
 Equableness,0.6380369067154732
 fair-world,0.6331991608886969
impartiality,0.6324962207035907
Fair-world,0.6323377337949732
equableness,0.6319764992948467
fairly,0.6307937955196634
Equableness,0.6307038846471092
Fair,0.6295931409410095
fair-natured,0.6280259522987757
 fairish,0.6274706057503266
 equableness,0.61717566370398
 impartiality,0.6081712388976929
Fairly,0.6046418029416695
 Fair-minded,0.6032373207969177
 equitable,0.5969194240284668
unfair,0.5924066805733935
equalness,0.5904421486833289
Equability,0.589301543622526
Impartiality,0.5882966727769362
 equalness,0.5864568261838804
 Farness,0.5836980859314428
impartialness,0.58285437544978
fairily,0.5815206513982425
rightfulness,0.5812803718173948
Impartialness,0.5804955342632327
equity,0.5783698849662938
fair-spoken,0.5780987840649374
decency,0.5779652873478283
 fair-natured,0.5751250291293902
reasonableness,0.5738491380753082
justice,0.5733141250687985
evenhanded,0.5726230498884165
equality,0.5726062186268801
 evenhanded,0.5635794799721444
Equalness,0.5634408774610346
 fair,0.5609213471161144
Fair-natured,0.5599042894360077
 equitably,0.5592093456270444
 Fair-world,0.5579513973422674
Unfair,0.5579304671466615
justicehood,0.5570512614546999
 justly,0.5553596910458626
 impartially,0.5534407929286318
 Impartialness,0.5522912549626403
 Fairly,0.5519138452953278
 reasonableness,0.5517656868448909
honesty,0.55005433282828
goodness,0.5496576251917334
 fairily,0.5488481744154573
equability,0.5478738136967599
fairhood,0.5472623851182938
 Equalness,0.5472376898517917
set-fair,0.5466541023877086
unequity,0.545915235705654
Evenhanded,0.5458075665285689
 set-fair,0.5445201107621576
Rightfulness,0.5437064973148429
justly,0.543153813486723
Decency,0.5431481633991554
 justice,0.5424804799300514
 unbias,0.5420889996954626
 Evenhanded,0.5401809999235277
 Impartiality,0.5370329188720804
 Equability,0.5353011797675764
Reasonableness,0.5329910511732114
 Fairish,0.5322894126782877
unbias,0.5299351305181618
impartially,0.5283006637460248
favoredness,0.5265424988447301
 equality,0.5259426654611252
Fairily,0.5258947372396969
equitably,0.5247392811977616
 unfair,0.5243093855520329
properness,0.5242498543370512
 Unfair,0.5233856039415025
probity,0.522957301299416
equitable,0.5227449700824345
